iter	Passed	Remaining
3217	98715	146692
3218	98747	146664
3219	98781	146637
3220	98812	146608
3221	98845	146580
3222	98880	146556
3223	98913	146530
3224	98945	146500
3225	98975	146469
3226	99006	146438
3227	99036	146406
3228	99066	146375
3229	99097	146344
3230	99126	146312
3231	99157	146282
3232	99188	146251
3233	99220	146223
3234	99250	146191
3235	99281	146161
3236	99312	146130
3237	99341	146098
3238	99375	146072
3239	99405	146040
3240	99438	146012
3241	99470	145983
3242	99499	145951
3243	99533	145925
3244	99565	145896
3245	99597	145868
3246	99630	145840
3247	99662	145812
3248	99697	145787
3249	99727	145755
3250	99757	145723
3251	99788	145693
3252	99819	145663
3253	99849	145631
3254	99882	145604
3255	99914	145575
3256	99942	145541
3257	99974	145512
3258	100008	145486
3259	100041	145458
3260	100072	145428
3261	100102	145397
3262	100133	145367
3263	100164	145337
3264	100194	145304
3265	100223	145272
3266	100256	145244
3267	100286	145213
3268	100316	145181
3269	100348	145151
3270	100379	145122
3271	100411	145093
3272	100443	145065
3273	100476	145036
3274	100506	145005
3275	100537	144975
3276	100570	144947
3277	100601	144917
3278	100632	144887
3279	100663	144857
3280	100695	144828
3281	100728	144801
3282	100760	144771
3283	100789	144738
3284	100821	144710
3285	100852	144679
3286	100883	144650
3287	100915	144621
3288	100946	144590
3289	100977	144560
3290	101008	144530
3291	101040	144500
3292	101071	144471
3293	101103	144442
3294	101138	144417
3295	101167	144384
3296	101200	144356
3297	101231	144327
3298	101264	144299
3299	101294	144268
3300	101329	144243
3301	101362	144215
3302	101392	144183
3303	101422	144152
3304	101456	144126
3305	101489	144099
3306	101521	144070
3307	101554	144042
3308	101588	144017
3309	101621	143989
3310	101652	143959
3311	101683	143928
3312	101715	143900
3313	101745	143868
3314	101774	143834
3315	101808	143808
3316	101842	143782
3317	101872	143751
3318	101906	143725
3319	101936	143693
3320	101966	143661
3321	101995	143628
3322	102027	143600
3323	102060	143572
3324	102093	143544
3325	102126	143517
3326	102155	143484
3327	102187	143456
3328	102219	143426
3329	102248	143393
3330	102282	143366
3331	102315	143340
3332	102344	143306
3333	102377	143278
3334	102408	143249
3335	102438	143218
3336	102472	143191
3337	102503	143161
3338	102535	143132
3339	102568	143105
3340	102600	143075
3341	102631	143045
3342	102664	143017
3343	102696	142988
3344	102728	142960
3345	102760	142930
3346	102790	142899
3347	102821	142868
3348	102855	142842
3349	102886	142812
3350	102916	142781
3351	102948	142751
3352	102978	142720
3353	103008	142688
3354	103042	142662
3355	103072	142630
3356	103101	142596
3357	103134	142569
3358	103167	142542
3359	103201	142516
3360	103230	142483
3361	103261	142453
3362	103293	142424
3363	103324	142394
3364	103356	142364
3365	103386	142333
3366	103418	142304
3367	103448	142272
3368	103479	142242
3369	103510	142212
3370	103542	142183
3371	103572	142151
3372	103603	142120
3373	103636	142092
3374	103667	142063
3375	103700	142035
3376	103732	142006
3377	103765	141978
3378	103799	141952
3379	103827	141918
3380	103858	141887
3381	103891	141859
3382	103920	141827
3383	103952	141797
3384	103981	141765
3385	104016	141740
3386	104048	141710
3387	104078	141679
3388	104108	141647
3389	104140	141619
3390	104173	141591
3391	104205	141562
3392	104239	141535
3393	104271	141507
3394	104303	141478
3395	104336	141449
3396	104368	141420
3397	104397	141388
3398	104430	141359
3399	104459	141328
3400	104491	141298
3401	104523	141269
3402	104555	141240
3403	104589	141214
3404	104619	141182
3405	104650	141151
3406	104681	141121
3407	104712	141091
3408	104743	141061
3409	104774	141031
3410	104806	141001
3411	104838	140973
3412	104868	140940
3413	104899	140910
3414	104929	140879
3415	104964	140854
3416	104999	140829
3417	105032	140801
3418	105064	140772
3419	105098	140745
3420	105129	140714
3421	105159	140684
3422	105192	140655
3423	105223	140626
3424	105253	140594
3425	105284	140563
3426	105315	140533
3427	105347	140504
3428	105380	140476
3429	105411	140446
3430	105443	140417
3431	105477	140390
3432	105508	140359
3433	105542	140334
3434	105574	140305
3435	105604	140273
3436	105635	140242
3437	105667	140214
3438	105701	140187
3439	105734	140159
3440	105767	140132
3441	105796	140099
3442	105831	140073
3443	105859	140039
3444	105893	140012
3445	105926	139984
3446	105956	139954
3447	105989	139925
3448	106021	139896
3449	106053	139868
3450	106082	139834
3451	106114	139806
3452	106145	139774
3453	106178	139747
3454	106207	139714
3455	106236	139680
3456	106268	139652
3457	106298	139621
3458	106330	139591
3459	106362	139562
3460	106392	139531
3461	106423	139500
3462	106456	139472
3463	106486	139440
3464	106520	139414
3465	106551	139383
3466	106583	139354
3467	106616	139327
3468	106651	139301
3469	106681	139270
3470	106712	139239
3471	106741	139206
3472	106773	139177
3473	106806	139149
3474	106838	139120
3475	106867	139088
3476	106901	139061
3477	106934	139033
3478	106964	139001
3479	106997	138974
3480	107029	138945
3481	107062	138917
3482	107093	138886
3483	107122	138853
3484	107152	138821
3485	107184	138792
3486	107215	138761
3487	107248	138733
3488	107282	138707
3489	107312	138676
3490	107345	138647
3491	107375	138616
3492	107406	138585
3493	107437	138555
3494	107466	138523
3495	107496	138490
3496	107528	138462
3497	107563	138437
3498	107594	138405
3499	107626	138377
3500	107660	138350
3501	107690	138318
3502	107720	138286
3503	107749	138253
3504	107782	138226
3505	107816	138200
3506	107847	138168
3507	107878	138138
3508	107909	138108
3509	107939	138076
3510	107971	138047
3511	108004	138019
3512	108034	137987
3513	108065	137957
3514	108097	137928
3515	108127	137896
3516	108158	137866
3517	108188	137834
3518	108220	137804
3519	108252	137775
3520	108283	137745
3521	108314	137715
3522	108348	137688
3523	108379	137658
3524	108409	137625
3525	108441	137596
3526	108474	137569
3527	108506	137539
3528	108540	137513
3529	108573	137485
3530	108603	137454
3531	108634	137423
3532	108665	137392
3533	108697	137363
3534	108729	137333
3535	108758	137301
3536	108791	137273
3537	108820	137240
3538	108854	137213
3539	108885	137183
3540	108917	137154
3541	108948	137123
3542	108982	137097
3543	109017	137071
3544	109049	137042
3545	109080	137011
3546	109110	136979
3547	109142	136950
3548	109171	136918
3549	109202	136887
3550	109234	136858
3551	109268	136831
3552	109299	136800
3553	109331	136771
3554	109363	136742
3555	109394	136712
3556	109425	136682
3557	109456	136650
3558	109487	136620
3559	109519	136591
3560	109552	136563
3561	109582	136531
3562	109612	136500
3563	109645	136471
3564	109678	136444
3565	109710	136415
3566	109744	136388
3567	109777	136360
3568	109809	136330
3569	109842	136302
3570	109872	136271
3571	109905	136243
3572	109936	136213
3573	109969	136185
3574	110001	136155
3575	110032	136125
3576	110062	136093
3577	110091	136061
3578	110123	136030
3579	110157	136004
3580	110188	135973
3581	110222	135947
3582	110252	135915
3583	110285	135888
3584	110317	135858
3585	110348	135827
3586	110381	135799
3587	110410	135767
3588	110441	135736
3589	110473	135706
3590	110505	135677
3591	110536	135647
3592	110568	135617
3593	110600	135589
3594	110632	135559
3595	110661	135527
3596	110694	135498
3597	110725	135468
3598	110760	135441
3599	110793	135414
3600	110823	135382
3601	110853	135351
3602	110886	135322
3603	110918	135293
3604	110951	135265
3605	110982	135234
3606	111014	135205
3607	111045	135175
3608	111077	135145
3609	111108	135115
3610	111140	135086
3611	111170	135054
3612	111204	135027
3613	111233	134995
3614	111266	134966
3615	111299	134938
3616	111332	134910
3617	111361	134877
3618	111393	134847
3619	111424	134817
3620	111454	134785
3621	111484	134753
3622	111517	134725
3623	111549	134696
3624	111582	134668
3625	111614	134639
3626	111647	134610
3627	111680	134582
3628	111711	134552
3629	111742	134522
3630	111776	134494
3631	111808	134465
3632	111841	134438
3633	111872	134407
3634	111906	134380
3635	111937	134349
3636	111968	134318
3637	111998	134286
3638	112031	134258
3639	112065	134232
3640	112099	134205
3641	112132	134176
3642	112165	134149
3643	112201	134124
3644	112233	134094
3645	112264	134064
3646	112294	134033
3647	112323	134000
3648	112354	133969
3649	112387	133940
3650	112420	133912
3651	112452	133883
3652	112483	133852
3653	112515	133823
3654	112547	133794
3655	112578	133764
3656	112612	133736
3657	112646	133709
3658	112676	133677
3659	112705	133644
3660	112734	133611
3661	112764	133580
3662	112797	133551
3663	112831	133524
3664	112865	133498
3665	112898	133469
3666	112926	133436
3667	112958	133407
3668	112988	133375
3669	113018	133343
3670	113050	133313
3671	113080	133282
3672	113110	133250
3673	113143	133222
3674	113175	133192
3675	113205	133161
3676	113238	133132
3677	113269	133102
3678	113299	133071
3679	113329	133038
3680	113361	133009
3681	113390	132977
3682	113424	132949
3683	113454	132917
3684	113489	132891
3685	113519	132859
3686	113549	132828
3687	113578	132796
3688	113610	132766
3689	113644	132739
3690	113677	132711
3691	113711	132684
3692	113742	132653
3693	113773	132623
3694	113807	132595
3695	113837	132564
3696	113867	132532
3697	113896	132499
3698	113930	132472
3699	113964	132445
3700	113996	132415
3701	114029	132387
3702	114061	132357
3703	114092	132327
3704	114124	132297
3705	114155	132267
3706	114188	132238
3707	114217	132206
3708	114246	132173
3709	114279	132145
3710	114312	132117
3711	114347	132091
3712	114381	132063
3713	114411	132032
3714	114443	132003
3715	114478	131976
3716	114506	131943
3717	114542	131917
3718	114575	131889
3719	114606	131859
3720	114640	131832
3721	114673	131803
3722	114702	131771
3723	114737	131744
3724	114766	131711
3725	114796	131680
3726	114830	131652
3727	114862	131623
3728	114890	131589
3729	114920	131558
3730	114955	131531
3731	114987	131502
3732	115019	131473
3733	115049	131441
3734	115080	131410
3735	115112	131381
3736	115145	131352
3737	115174	131319
3738	115205	131288
3739	115235	131257
3740	115265	131226
3741	115298	131197
3742	115332	131170
3743	115362	131138
3744	115394	131109
3745	115425	131078
3746	115459	131050
3747	115489	131019
3748	115519	130988
3749	115554	130961
3750	115585	130930
3751	115617	130901
3752	115648	130871
3753	115681	130842
3754	115712	130812
3755	115743	130781
3756	115775	130752
3757	115810	130725
3758	115840	130694
3759	115870	130662
3760	115901	130631
3761	115931	130599
3762	115961	130568
3763	115993	130538
3764	116026	130510
3765	116059	130481
3766	116090	130451
3767	116122	130422
3768	116152	130390
3769	116184	130360
3770	116213	130328
3771	116245	130298
3772	116277	130268
3773	116308	130238
3774	116339	130207
3775	116370	130177
3776	116403	130148
3777	116434	130118
3778	116464	130086
3779	116496	130057
3780	116527	130026
3781	116559	129996
3782	116592	129968
3783	116624	129939
3784	116657	129910
3785	116688	129879
3786	116719	129849
3787	116751	129820
3788	116780	129786
3789	116813	129758
3790	116846	129730
3791	116875	129697
3792	116906	129666
3793	116935	129634
3794	116970	129607
3795	117004	129580
3796	117039	129553
3797	117075	129528
3798	117108	129500
3799	117148	129479
3800	117185	129455
3801	117220	129430
3802	117253	129400
3803	117283	129369
3804	117316	129341
3805	117347	129310
3806	117378	129280
3807	117408	129248
3808	117442	129220
3809	117472	129189
3810	117503	129158
3811	117535	129128
3812	117569	129101
3813	117599	129069
3814	117632	129040
3815	117662	129009
3816	117693	128978
3817	117726	128949
3818	117759	128921
3819	117790	128891
3820	117821	128861
3821	117852	128829
3822	117883	128799
3823	117916	128770
3824	117950	128743
3825	117982	128714
3826	118013	128683
3827	118043	128651
3828	118075	128622
3829	118105	128589
3830	118136	128558
3831	118167	128528
3832	118199	128498
3833	118231	128469
3834	118262	128439
3835	118294	128409
3836	118322	128375
3837	118355	128347
3838	118389	128319
3839	118419	128288
3840	118452	128258
3841	118484	128230
3842	118518	128201
3843	118549	128171
3844	118582	128142
3845	118610	128109
3846	118641	128078
3847	118674	128049
3848	118705	128019
3849	118735	127987
3850	118768	127959
3851	118798	127927
3852	118831	127899
3853	118865	127871
3854	118897	127841
3855	118925	127808
3856	118960	127781
3857	118993	127752
3858	119025	127723
3859	119058	127695
3860	119087	127662
3861	119116	127629
3862	119147	127598
3863	119179	127569
3864	119212	127540
3865	119243	127510
3866	119275	127480
3867	119305	127448
3868	119340	127421
3869	119371	127390
3870	119401	127359
3871	119433	127329
3872	119464	127299
3873	119496	127269
3874	119526	127237
3875	119556	127206
3876	119586	127174
3877	119616	127142
3878	119648	127113
3879	119679	127082
3880	119712	127053
3881	119742	127021
3882	119773	126991
3883	119804	126960
3884	119835	126930
3885	119868	126901
3886	119901	126872
3887	119931	126840
3888	119962	126810
3889	119995	126781
3890	120025	126750
3891	120057	126720
3892	120089	126690
3893	120120	126660
3894	120153	126632
3895	120188	126604
3896	120221	126576
3897	120251	126544
3898	120283	126515
3899	120315	126485
3900	120345	126454
3901	120378	126424
3902	120411	126396
3903	120442	126366
3904	120475	126337
3905	120506	126306
3906	120536	126275
3907	120569	126245
3908	120600	126215
3909	120633	126187
3910	120663	126155
3911	120696	126126
3912	120728	126096
3913	120759	126066
3914	120789	126034
3915	120818	126001
3916	120849	125971
3917	120880	125940
3918	120910	125908
3919	120940	125877
3920	120971	125845
3921	121000	125813
3922	121033	125784
3923	121063	125752
3924	121094	125722
3925	121126	125692
3926	121157	125661
3927	121189	125631
3928	121218	125599
3929	121253	125572
3930	121284	125542
3931	121314	125510
3932	121343	125478
3933	121375	125448
3934	121407	125418
3935	121439	125388
3936	121470	125358
3937	121501	125326
3938	121533	125297
3939	121566	125268
3940	121596	125237
3941	121631	125211
3942	121667	125185
3943	121699	125155
3944	121730	125125
3945	121762	125094
3946	121797	125067
3947	121830	125039
3948	121859	125007
3949	121890	124975
3950	121919	124943
3951	121951	124914
3952	121982	124882
3953	122013	124852
3954	122043	124821
3955	122076	124792
3956	122108	124762
3957	122143	124735
3958	122174	124705
3959	122207	124676
3960	122241	124648
3961	122271	124617
3962	122301	124585
3963	122334	124556
3964	122365	124525
3965	122398	124497
3966	122430	124467
3967	122462	124438
3968	122491	124405
3969	122523	124374
3970	122554	124344
3971	122584	124312
3972	122617	124284
3973	122650	124254
3974	122682	124225
3975	122716	124198
3976	122746	124166
3977	122777	124135
3978	122811	124108
3979	122844	124079
3980	122874	124047
3981	122904	124015
3982	122935	123984
3983	122965	123953
3984	122995	123921
3985	123027	123891
3986	123057	123860
3987	123090	123831
3988	123120	123799
3989	123154	123772
3990	123187	123743
3991	123220	123714
3992	123252	123684
3993	123283	123653
3994	123316	123624
3995	123348	123595
3996	123377	123562
3997	123410	123533
3998	123442	123504
3999	123474	123474
4000	123502	123440
4001	123534	123411
4002	123565	123380
4003	123595	123348
4004	123629	123320
4005	123660	123290
4006	123694	123262
4007	123725	123231
4008	123758	123202
4009	123786	123169
4010	123819	123140
4011	123852	123111
4012	123886	123083
4013	123915	123050
4014	123945	123019
4015	123977	122989
4016	124008	122958
4017	124041	122929
4018	124072	122899
4019	124104	122869
4020	124133	122836
4021	124168	122809
4022	124199	122779
4023	124230	122748
4024	124261	122717
4025	124293	122687
4026	124323	122656
4027	124353	122625
4028	124388	122597
4029	124419	122566
4030	124450	122536
4031	124480	122504
4032	124511	122473
4033	124543	122444
4034	124575	122413
4035	124606	122383
4036	124641	122356
4037	124673	122326
4038	124702	122293
4039	124734	122264
4040	124763	122232
4041	124796	122202
4042	124826	122171
4043	124859	122142
4044	124889	122110
4045	124921	122081
4046	124952	122049
4047	124984	122020
4048	125015	121989
4049	125045	121957
4050	125079	121930
4051	125113	121901
4052	125145	121872
4053	125177	121842
4054	125209	121812
4055	125240	121781
4056	125269	121749
4057	125298	121717
4058	125332	121688
4059	125364	121658
4060	125396	121629
4061	125427	121598
4062	125460	121569
4063	125489	121537
4064	125519	121505
4065	125549	121473
4066	125580	121442
4067	125615	121415
4068	125645	121384
4069	125676	121353
4070	125708	121323
4071	125738	121292
4072	125769	121261
4073	125802	121232
4074	125832	121200
4075	125864	121171
4076	125895	121140
4077	125926	121109
4078	125958	121079
4079	125988	121048
4080	126022	121019
4081	126054	120989
4082	126088	120961
4083	126119	120931
4084	126149	120899
4085	126178	120867
4086	126211	120837
4087	126240	120805
4088	126275	120778
4089	126308	120750
4090	126341	120720
4091	126371	120689
4092	126403	120659
4093	126435	120629
4094	126467	120599
4095	126495	120566
4096	126528	120537
4097	126562	120508
4098	126594	120479
4099	126629	120452
4100	126660	120421
4101	126692	120392
4102	126725	120363
4103	126757	120333
4104	126788	120302
4105	126819	120271
4106	126850	120240
4107	126883	120211
4108	126914	120180
4109	126944	120149
4110	126975	120118
4111	127007	120088
4112	127040	120060
4113	127074	120031
4114	127107	120003
4115	127139	119973
4116	127172	119944
4117	127201	119912
4118	127234	119882
4119	127264	119850
4120	127297	119822
4121	127327	119790
4122	127357	119758
4123	127390	119729
4124	127424	119701
4125	127459	119674
4126	127490	119643
4127	127519	119611
4128	127551	119581
4129	127584	119552
4130	127617	119523
4131	127650	119494
4132	127680	119463
4133	127711	119431
4134	127742	119401
4135	127775	119372
4136	127805	119340
4137	127837	119311
4138	127868	119279
4139	127900	119250
4140	127930	119218
4141	127962	119188
4142	127994	119158
4143	128025	119127
4144	128054	119095
4145	128086	119065
4146	128118	119035
4147	128147	119003
4148	128181	118974
4149	128211	118943
4150	128245	118915
4151	128278	118886
4152	128310	118856
4153	128341	118825
4154	128373	118795
4155	128404	118764
4156	128434	118732
4157	128464	118701
4158	128494	118669
4159	128524	118637
4160	128555	118606
4161	128589	118579
4162	128621	118548
4163	128652	118518
4164	128682	118486
4165	128716	118458
4166	128746	118426
4167	128775	118394
4168	128809	118366
4169	128841	118336
4170	128876	118308
4171	128907	118278
4172	128942	118251
4173	128973	118220
4174	129002	118187
4175	129034	118158
4176	129068	118130
4177	129100	118100
4178	129130	118068
4179	129159	118035
4180	129194	118008
4181	129226	117978
4182	129258	117948
4183	129292	117920
4184	129322	117889
4185	129358	117862
4186	129390	117832
4187	129420	117801
4188	129451	117770
4189	129484	117740
4190	129516	117710
4191	129550	117682
4192	129580	117651
4193	129610	117620
4194	129646	117593
4195	129679	117564
4196	129714	117537
4197	129743	117505
4198	129772	117472
4199	129805	117443
4200	129838	117414
4201	129867	117381
4202	129903	117355
4203	129933	117323
4204	129967	117295
4205	130001	117267
4206	130032	117236
4207	130063	117205
4208	130095	117175
4209	130124	117142
4210	130153	117110
4211	130183	117078
4212	130214	117047
4213	130246	117017
4214	130278	116987
4215	130309	116956
4216	130340	116926
4217	130369	116893
4218	130402	116864
4219	130433	116833
4220	130465	116803
4221	130497	116774
4222	130531	116745
4223	130563	116716
4224	130594	116685
4225	130625	116653
4226	130656	116623
4227	130688	116593
4228	130719	116562
4229	130751	116532
4230	130784	116503
4231	130813	116471
4232	130849	116444
4233	130880	116414
4234	130912	116384
4235	130946	116355
4236	130975	116323
4237	131007	116293
4238	131039	116262
4239	131071	116233
4240	131106	116206
4241	131138	116175
4242	131170	116146
4243	131201	116115
4244	131234	116085
4245	131264	116054
4246	131295	116023
4247	131326	115992
4248	131356	115961
4249	131388	115930
4250	131420	115900
4251	131450	115869
4252	131479	115837
4253	131511	115806
4254	131543	115776
4255	131575	115747
4256	131609	115718
4257	131641	115688
4258	131672	115658
4259	131703	115626
4260	131739	115600
4261	131770	115569
4262	131803	115540
4263	131834	115510
4264	131867	115480
4265	131902	115453
4266	131936	115425
4267	131967	115394
4268	131996	115361
4269	132026	115330
4270	132058	115300
4271	132089	115269
4272	132120	115238
4273	132153	115208
4274	132183	115177
4275	132213	115146
4276	132244	115114
4277	132273	115082
4278	132306	115053
4279	132340	115024
4280	132369	114992
4281	132400	114961
4282	132430	114930
4283	132464	114901
4284	132493	114868
4285	132524	114838
4286	132557	114808
4287	132589	114778
4288	132621	114748
4289	132651	114717
4290	132681	114685
4291	132712	114654
4292	132745	114625
4293	132777	114595
4294	132808	114564
4295	132839	114533
4296	132872	114504
4297	132903	114473
4298	132935	114444
4299	132968	114414
4300	133000	114384
4301	133031	114354
4302	133062	114322
4303	133093	114292
4304	133128	114264
4305	133161	114235
4306	133193	114205
4307	133226	114176
4308	133258	114146
4309	133289	114115
4310	133322	114086
4311	133353	114055
4312	133383	114024
4313	133418	113996
4314	133451	113967
4315	133482	113936
4316	133512	113904
4317	133545	113875
4318	133575	113844
4319	133606	113812
4320	133642	113786
4321	133670	113753
4322	133706	113725
4323	133738	113696
4324	133769	113665
4325	133799	113633
4326	133830	113602
4327	133861	113572
4328	133891	113540
4329	133923	113510
4330	133952	113477
4331	133985	113448
4332	134019	113420
4333	134052	113390
4334	134085	113361
4335	134118	113332
4336	134146	113299
4337	134178	113269
4338	134210	113238
4339	134239	113206
4340	134271	113176
4341	134304	113147
4342	134334	113115
4343	134367	113086
4344	134398	113055
4345	134428	113024
4346	134461	112994
4347	134491	112962
4348	134522	112932
4349	134552	112900
4350	134584	112870
4351	134615	112839
4352	134648	112810
4353	134681	112781
4354	134712	112749
4355	134742	112718
4356	134773	112687
4357	134805	112657
4358	134836	112626
4359	134865	112594
4360	134897	112564
4361	134928	112533
4362	134959	112501
4363	134991	112472
4364	135023	112442
4365	135053	112410
4366	135087	112382
4367	135118	112351
4368	135149	112320
4369	135181	112290
4370	135212	112259
4371	135245	112230
4372	135278	112201
4373	135308	112169
4374	135342	112140
4375	135372	112109
4376	135402	112077
4377	135434	112047
4378	135465	112016
4379	135495	111985
4380	135527	111955
4381	135559	111925
4382	135590	111893
4383	135621	111862
4384	135659	111837
4385	135694	111810
4386	135724	111778
4387	135758	111749
4388	135789	111719
4389	135819	111687
4390	135850	111657
4391	135879	111624
4392	135912	111595
4393	135941	111562
4394	135971	111530
4395	136002	111499
4396	136035	111470
4397	136068	111441
4398	136098	111409
4399	136129	111379
4400	136161	111348
4401	136192	111317
4402	136223	111286
4403	136254	111256
4404	136286	111225
4405	136316	111194
4406	136348	111163
4407	136379	111133
4408	136409	111101
4409	136441	111071
4410	136472	111040
4411	136502	111009
4412	136534	110978
4413	136565	110947
4414	136599	110919
4415	136631	110889
4416	136661	110857
4417	136694	110828
4418	136725	110797
4419	136758	110768
4420	136792	110739
4421	136824	110709
4422	136855	110678
4423	136886	110647
4424	136919	110618
4425	136948	110586
4426	136982	110557
4427	137013	110526
4428	137043	110494
4429	137076	110465
4430	137106	110433
4431	137136	110402
4432	137167	110371
4433	137198	110340
4434	137228	110308
4435	137258	110277
4436	137290	110246
4437	137323	110217
4438	137356	110188
4439	137388	110158
4440	137421	110128
4441	137455	110100
4442	137487	110070
4443	137516	110037
4444	137549	110008
4445	137582	109979
4446	137618	109952
4447	137651	109922
4448	137681	109891
4449	137711	109860
4450	137743	109829
4451	137776	109800
4452	137808	109770
4453	137838	109738
4454	137869	109707
4455	137900	109677
4456	137930	109645
4457	137964	109616
4458	137995	109585
4459	138025	109554
4460	138060	109525
4461	138090	109494
4462	138120	109462
4463	138153	109433
4464	138183	109402
4465	138213	109370
4466	138245	109339
4467	138274	109307
4468	138305	109276
4469	138337	109246
4470	138368	109215
4471	138398	109184
4472	138428	109152
4473	138461	109122
4474	138491	109091
4475	138524	109061
4476	138555	109031
4477	138586	108999
4478	138620	108970
4479	138653	108941
4480	138682	108909
4481	138713	108878
4482	138745	108848
4483	138776	108817
4484	138808	108787
4485	138837	108754
4486	138868	108724
4487	138900	108693
4488	138929	108661
4489	138963	108632
4490	138994	108601
4491	139026	108571
4492	139056	108540
4493	139088	108510
4494	139117	108477
4495	139150	108448
4496	139182	108417
4497	139211	108385
4498	139242	108354
4499	139272	108322
4500	139303	108292
4501	139336	108263
4502	139369	108233
4503	139402	108203
4504	139433	108172
4505	139464	108141
4506	139494	108110
4507	139528	108082
4508	139559	108051
4509	139590	108020
4510	139625	107992
4511	139656	107961
4512	139689	107932
4513	139723	107903
4514	139752	107870
4515	139782	107839
4516	139815	107810
4517	139849	107781
4518	139882	107751
4519	139916	107723
4520	139946	107691
4521	139978	107661
4522	140009	107630
4523	140043	107601
4524	140072	107569
4525	140103	107538
4526	140134	107507
4527	140165	107476
4528	140195	107445
4529	140227	107415
4530	140259	107384
4531	140294	107356
4532	140323	107324
4533	140354	107293
4534	140387	107264
4535	140420	107234
4536	140451	107203
4537	140484	107174
4538	140516	107143
4539	140547	107113
4540	140577	107081
4541	140611	107052
4542	140642	107022
4543	140675	106992
4544	140706	106961
4545	140739	106932
4546	140770	106901
4547	140802	106871
4548	140836	106842
4549	140866	106811
4550	140898	106780
4551	140928	106748
4552	140960	106718
4553	140990	106687
4554	141023	106657
4555	141057	106628
4556	141089	106598
4557	141126	106572
4558	141160	106543
4559	141192	106513
4560	141224	106483
4561	141256	106453
4562	141288	106423
4563	141322	106394
4564	141354	106364
4565	141387	106335
4566	141422	106306
4567	141453	106275
4568	141484	106245
4569	141516	106214
4570	141548	106184
4571	141579	106153
4572	141612	106124
4573	141644	106094
4574	141678	106064
4575	141709	106034
4576	141743	106005
4577	141774	105974
4578	141807	105945
4579	141837	105913
4580	141872	105885
4581	141906	105857
4582	141939	105827
4583	141974	105799
4584	142010	105771
4585	142042	105741
4586	142076	105713
4587	142108	105683
4588	142137	105650
4589	142171	105621
4590	142200	105589
4591	142232	105559
4592	142261	105527
4593	142295	105497
4594	142325	105466
4595	142359	105437
4596	142393	105408
4597	142424	105378
4598	142457	105348
4599	142490	105318
4600	142521	105287
4601	142553	105257
4602	142584	105227
4603	142615	105196
4604	142650	105167
4605	142683	105138
4606	142717	105109
4607	142749	105079
4608	142783	105050
4609	142813	105019
4610	142845	104989
4611	142878	104959
4612	142909	104928
4613	142942	104899
4614	142975	104869
4615	143004	104837
4616	143033	104804
4617	143068	104776
4618	143099	104745
4619	143129	104713
4620	143159	104682
4621	143191	104652
4622	143225	104622
4623	143258	104593
4624	143290	104563
4625	143322	104533
4626	143355	104503
4627	143390	104475
4628	143419	104443
4629	143451	104412
4630	143481	104381
4631	143511	104349
4632	143543	104319
4633	143575	104288
4634	143610	104260
4635	143642	104230
4636	143673	104199
4637	143705	104169
4638	143736	104138
4639	143767	104107
4640	143798	104076
4641	143829	104045
4642	143863	104016
4643	143897	103987
4644	143926	103955
4645	143960	103926
4646	143991	103895
4647	144022	103864
4648	144052	103833
4649	144084	103802
4650	144118	103774
4651	144151	103744
4652	144183	103714
4653	144217	103685
4654	144248	103654
4655	144278	103623
4656	144311	103593
4657	144341	103561
4658	144373	103531
4659	144403	103499
4660	144434	103468
4661	144465	103437
4662	144499	103408
4663	144529	103377
4664	144560	103346
4665	144593	103316
4666	144627	103287
4667	144659	103257
4668	144690	103226
4669	144720	103194
4670	144750	103163
4671	144782	103133
4672	144817	103104
4673	144848	103073
4674	144878	103041
4675	144909	103011
4676	144940	102979
4677	144970	102948
4678	145000	102916
4679	145038	102890
4680	145071	102861
4681	145103	102830
4682	145137	102801
4683	145169	102771
4684	145201	102741
4685	145235	102712
4686	145266	102681
4687	145296	102649
4688	145329	102620
4689	145361	102589
4690	145394	102560
4691	145425	102529
4692	145456	102498
4693	145490	102469
4694	145521	102438
4695	145553	102408
4696	145586	102378
4697	145619	102348
4698	145651	102318
4699	145682	102287
4700	145712	102255
4701	145747	102227
4702	145778	102197
4703	145811	102167
4704	145849	102141
4705	145886	102114
4706	145926	102089
4707	145959	102060
4708	145993	102031
4709	146024	101999
4710	146055	101969
4711	146086	101938
4712	146118	101907
4713	146149	101876
4714	146184	101848
4715	146216	101818
4716	146249	101788
4717	146281	101758
4718	146314	101728
4719	146344	101697
4720	146377	101667
4721	146409	101637
4722	146439	101605
4723	146473	101576
4724	146504	101545
4725	146536	101515
4726	146569	101485
4727	146603	101456
4728	146633	101425
4729	146664	101393
4730	146695	101362
4731	146725	101331
4732	146755	101299
4733	146788	101269
4734	146821	101240
4735	146854	101210
4736	146886	101179
4737	146920	101151
4738	146950	101119
4739	146982	101089
4740	147014	101058
4741	147046	101028
4742	147078	100998
4743	147108	100966
4744	147141	100936
4745	147173	100906
4746	147204	100875
4747	147235	100844
4748	147265	100812
4749	147297	100782
4750	147328	100751
4751	147360	100721
4752	147391	100690
4753	147425	100660
4754	147457	100630
4755	147487	100599
4756	147520	100569
4757	147554	100540
4758	147585	100509
4759	147616	100478
4760	147646	100446
4761	147676	100415
4762	147707	100384
4763	147740	100354
4764	147772	100324
4765	147803	100293
4766	147836	100263
4767	147870	100234
4768	147902	100204
4769	147932	100172
4770	147961	100140
